"","Sewershed_ID","State/Territory","Counties_Served","Detection_Category","Date_the_Site_Began_Sampling_Data","Population_Served","latitude","longitude","time.period"
"1","ID:2249","Louisiana","Lincoln","No Samples in Last Week","2025-01-07","22500","32.61676569267282","-92.50705507154285","February 09 - February 15, 2025"
"2","ID:1487","North Carolina","Durham, Orange","No Samples in Last Week","2024-04-30","108105","35.87808704744655","-78.99024839556652","February 09 - February 15, 2025"
"3","ID:17","Arizona","La Paz","No Samples in Last Week","2024-12-02","3500","33.549645811566165","-114.35470518149376","February 09 - February 15, 2025"
"4","ID:149","California","San Francisco","No Samples in Last Week","2024-12-10","9923","37.7257080906746","-122.34617375580781","February 09 - February 15, 2025"
"5","ID:25","Arizona","Maricopa","No Samples in Last Week","2024-11-05","9848","33.29942284941638","-111.81271021691038","February 09 - February 15, 2025"
"6","ID:28","Arizona","Maricopa","No Samples in Last Week","2024-11-05","6500","33.290824986302866","-111.9057132365783","February 09 - February 15, 2025"
"7","ID:1843","Texas","Andrews","No Samples in Last Week","2024-08-06","13502","32.20997126277229","-102.6207325730762","February 09 - February 15, 2025"
"8","ID:556","Kansas","Wyandotte","No Samples in Last Week","2024-05-21","90000","38.97825636157981","-94.49799554460134","February 09 - February 15, 2025"
"9","ID:1485","North Carolina","Onslow","No Samples in Last Week","2025-01-07","41819","34.89636941307147","-77.46782023876857","February 09 - February 15, 2025"
"10","ID:154","California","San Francisco","No Samples in Last Week","2024-11-26","4416","37.837608560150215","-122.4907436979814","February 09 - February 15, 2025"
"11","ID:172","California","Santa Barbara","No Samples in Last Week","2024-11-21","77600","34.47695677060928","-119.57797973693623","February 09 - February 15, 2025"
"12","ID:27","Arizona","Maricopa","No Samples in Last Week","2024-11-12","23746","33.57163538493154","-111.8297847162018","February 09 - February 15, 2025"
"13","ID:1489","North Carolina","Pitt","No Samples in Last Week","2024-04-30","89616","35.67113623045018","-77.35895748581008","February 09 - February 15, 2025"
"14","ID:714","Maine","Piscataquis","No Samples in Last Week","2024-09-10","1000","45.291457674213895","-69.27775831666993","February 09 - February 15, 2025"
"15","ID:1479","North Carolina","Mecklenburg","No Samples in Last Week","2024-11-25","120000","35.2211137987262","-80.85395616991794","February 09 - February 15, 2025"
"16","ID:1483","North Carolina","New Hanover","No Samples in Last Week","2024-12-03","58361","34.148442173325215","-77.85062418018916","February 09 - February 15, 2025"
"17","ID:111","California","Lake","No Samples in Last Week","2024-11-18","13200","38.85572312221281","-122.71896877801291","February 09 - February 15, 2025"
"18","ID:16","Alaska","Juneau","No Samples in Last Week","2024-09-05","22000","58.41674377712924","-134.60990133030208","February 09 - February 15, 2025"
"19","ID:26","Arizona","Maricopa","No Samples in Last Week","2024-11-05","12542","33.489511334339895","-112.04314381231879","February 09 - February 15, 2025"
"20","ID:621","Louisiana","Jefferson","No Samples in Last Week","2025-01-06","173101","29.83200142057464","-90.18153815377414","February 09 - February 15, 2025"
"21","ID:589","Louisiana","Acadia","No Samples in Last Week","2025-01-05","14557","30.299317326163713","-92.27642737154314","February 09 - February 15, 2025"
"22","ID:724","Maine","York","No Samples in Last Week","2024-09-09","16000","43.456816689024265","-70.5343170883977","February 09 - February 15, 2025"
"23","ID:657","Louisiana","Ouachita","No Samples in Last Week","2025-01-06","76000","32.37466057833404","-92.08488794725213","February 09 - February 15, 2025"
"24","ID:1450","North Carolina","Buncombe, Henderson","No Samples in Last Week","2024-03-26","173000","35.6410151636043","-82.45095798502673","February 09 - February 15, 2025"
"25","ID:152","California","San Francisco, San Mateo","No Samples in Last Week","2024-11-26","66446","37.81243890715597","-122.3472596185792","February 09 - February 15, 2025"
"26","ID:2186","Guam","Guam","No Samples in Last Week","2025-01-19","70486","13.536506832475391","144.84277887011442","February 09 - February 15, 2025"
"27","ID:2296","Arizona","Coconino","No Samples in Last Week","2024-11-13","80000","35.21613003610956","-111.6775964076249","February 09 - February 15, 2025"
"28","ID:667","Louisiana","Red River","No Samples in Last Week","2025-01-06","3838","32.01665538164458","-93.31064124323652","February 09 - February 15, 2025"
"29","ID:2408","Arizona","La Paz","No Samples in Last Week","2024-11-04","3400","34.30471919117184","-114.23809616873103","February 09 - February 15, 2025"
