"","Sewershed_ID","State/Territory","Counties_Served","Detection_Category","Date_the_Site_Began_Sampling_Data","Population_Served","latitude","longitude","time.period"
"1","ID:15","Alaska","Juneau","No Samples in Last Week","2024-10-30","12000","58.26900122550264","-134.58030712197422","December 01 - December 07, 2024"
"2","ID:203","Colorado","Arapahoe","No Samples in Last Week","2024-10-30","247443","39.52397612906951","-104.90514483422295","December 01 - December 07, 2024"
"3","ID:255","Colorado","San Miguel","No Samples in Last Week","2024-11-10","15000","38.00426002157822","-107.91571326694397","December 01 - December 07, 2024"
"4","ID:757","Massachusetts","Worcester","No Samples in Last Week","2024-10-29","42000","42.456836152786785","-71.64884936909256","December 01 - December 07, 2024"
"5","ID:1034","Mississippi","Jackson","No Samples in Last Week","2024-10-27","34333","30.467399841767786","-88.68275031562995","December 01 - December 07, 2024"
"6","ID:1457","North Carolina","Wake","No Samples in Last Week","2024-11-07","75886","35.60661627462595","-78.8821595244269","December 01 - December 07, 2024"
"7","ID:1476","North Carolina","Mecklenburg","No Samples in Last Week","2024-11-07","68685","35.45694142496746","-80.95265609617421","December 01 - December 07, 2024"
"8","ID:1481","North Carolina","Mecklenburg","No Samples in Last Week","2024-11-07","82158","35.12025216142652","-80.99911511663849","December 01 - December 07, 2024"
"9","ID:1486","North Carolina","Durham, Orange","No Samples in Last Week","2024-11-08","78141","35.919915311475414","-78.99331530345356","December 01 - December 07, 2024"
"10","ID:1489","North Carolina","Pitt","No Samples in Last Week","2024-11-08","89616","35.642168441587586","-77.26148354591457","December 01 - December 07, 2024"
"11","ID:1499","North Carolina","Wake","No Samples in Last Week","2024-11-07","84189","35.83106948219288","-78.64877294358102","December 01 - December 07, 2024"
"12","ID:1500","North Carolina","Wake","No Samples in Last Week","2024-11-07","74331","35.813850024871925","-78.64397634151794","December 01 - December 07, 2024"
"13","ID:2141","Wisconsin","Milwaukee, Ozaukee","No Samples in Last Week","2024-10-27","470007","42.93736697722732","-87.76927687421198","December 01 - December 07, 2024"
"14","ID:2142","Wisconsin","Milwaukee, Ozaukee, Racine, Waukesha, Washington","No Samples in Last Week","2024-10-27","615934","42.980850651964495","-87.76484308185964","December 01 - December 07, 2024"
"15","ID:2","Alabama","Colbert","No Detection","2024-10-28","18000","34.68096309146217","-87.4771118016095","December 01 - December 07, 2024"
"16","ID:4","Alabama","Jefferson","No Detection","2024-10-28","30000","33.70344939671731","-86.67575386529883","December 01 - December 07, 2024"
"17","ID:5","Alabama","Jefferson","No Detection","2024-10-28","77000","33.66836716251501","-86.71775746716665","December 01 - December 07, 2024"
"18","ID:6","Alabama","Jefferson","No Detection","2024-10-28","225000","33.30987358331506","-87.02337667953923","December 01 - December 07, 2024"
"19","ID:7","Alabama","Jefferson","No Detection","2024-10-28","200000","33.56741139394683","-87.04883657259548","December 01 - December 07, 2024"
