"","Sewershed_ID","State/Territory","Counties_Served","Detection_Category","Date_the_Site_Began_Sampling_Data","Population_Served","latitude","longitude","time.period"
"1","ID:2298","Texas","Victoria","No Samples in Last Week","2024-09-18","65800","28.808550701224977","-97.18435077239651","January 12 - January 18, 2025"
"2","ID:1487","North Carolina","Durham, Orange","No Samples in Last Week","2024-04-30","108105","35.98675108899422","-79.08549176739737","January 12 - January 18, 2025"
"3","ID:149","California","San Francisco","No Samples in Last Week","2024-12-10","9923","37.86298047760523","-122.46941414823971","January 12 - January 18, 2025"
"4","ID:1476","North Carolina","Mecklenburg","No Samples in Last Week","2024-11-07","68685","35.39052963468159","-80.7354574418455","January 12 - January 18, 2025"
"5","ID:1485","North Carolina","Onslow","No Samples in Last Week","2025-01-07","41819","34.9229289466195","-77.56448244945904","January 12 - January 18, 2025"
"6","ID:154","California","San Francisco","No Samples in Last Week","2024-11-26","4416","37.75084849131237","-122.35603499611506","January 12 - January 18, 2025"
"7","ID:172","California","Santa Barbara","No Samples in Last Week","2024-11-21","77600","34.402958966907114","-119.66545656922486","January 12 - January 18, 2025"
"8","ID:1809","Rhode Island","Providence","No Samples in Last Week","2024-12-03","9700","41.8952815789752","-71.53105473663841","January 12 - January 18, 2025"
"9","ID:1489","North Carolina","Pitt","No Samples in Last Week","2024-04-30","89616","35.73461341975092","-77.43082894542006","January 12 - January 18, 2025"
"10","ID:1479","North Carolina","Mecklenburg","No Samples in Last Week","2024-12-02","120000","35.196430409754804","-80.67435863307433","January 12 - January 18, 2025"
"11","ID:111","California","Lake","No Samples in Last Week","2024-11-18","13200","38.84970876994856","-122.65634894023964","January 12 - January 18, 2025"
"12","ID:1450","North Carolina","Buncombe, Henderson","No Samples in Last Week","2024-03-26","173000","35.53875437360726","-82.67189829478457","January 12 - January 18, 2025"
"13","ID:152","California","San Francisco, San Mateo","No Samples in Last Week","2024-11-26","66446","37.65344960346788","-122.46771406230218","January 12 - January 18, 2025"
"14","ID:1859","Texas","Kaufman, Collin, Dallas","No Samples in Last Week","2024-10-01","370000","32.71046182545841","-96.67721977477872","January 12 - January 18, 2025"
