"","Sewershed_ID","State/Territory","Counties_Served","Detection_Category","Date_the_Site_Began_Sampling_Data","Population_Served","latitude","longitude","time.period"
"1","ID:15","Alaska","Juneau","No Samples in Last Week","2024-09-05","12000","58.40686030228783","-134.66162578131886","February 02 - February 08, 2025"
"2","ID:16","Alaska","Juneau","No Samples in Last Week","2024-09-05","22000","58.47727086580991","-134.58741791017783","February 02 - February 08, 2025"
"3","ID:2296","Arizona","Coconino","No Samples in Last Week","2024-11-13","80000","35.336564951037396","-111.69908116445635","February 02 - February 08, 2025"
"4","ID:2297","Arizona","Coconino","No Samples in Last Week","2024-11-03","46000","35.31418136171219","-111.6694309469814","February 02 - February 08, 2025"
"5","ID:17","Arizona","La Paz","No Samples in Last Week","2024-12-02","3500","33.57389035237664","-114.23455326216573","February 02 - February 08, 2025"
"6","ID:2408","Arizona","La Paz","No Samples in Last Week","2024-11-04","3400","34.15637969618405","-114.28459833143977","February 02 - February 08, 2025"
"7","ID:18","Arizona","Maricopa","No Samples in Last Week","2024-11-05","50000","33.591700689634685","-112.0755681403567","February 02 - February 08, 2025"
"8","ID:19","Arizona","Maricopa","No Samples in Last Week","2024-11-05","2400000","33.50565173544816","-112.43383183011565","February 02 - February 08, 2025"
"9","ID:20","Arizona","Maricopa","No Samples in Last Week","2024-11-07","88521","33.41784818975487","-111.8208371928344","February 02 - February 08, 2025"
"10","ID:21","Arizona","Maricopa","No Samples in Last Week","2024-11-05","64521","33.30128983198342","-111.80888419321462","February 02 - February 08, 2025"
"11","ID:22","Arizona","Maricopa","No Samples in Last Week","2024-11-12","53578","33.489768297733534","-112.00095083537825","February 02 - February 08, 2025"
"12","ID:23","Arizona","Maricopa","No Samples in Last Week","2024-11-12","17280","33.33804089019327","-111.84589079933309","February 02 - February 08, 2025"
"13","ID:24","Arizona","Maricopa","No Samples in Last Week","2024-11-05","9430","33.428050749003475","-111.81012757020389","February 02 - February 08, 2025"
"14","ID:25","Arizona","Maricopa","No Samples in Last Week","2024-11-05","9848","33.48153665449279","-112.03329475458087","February 02 - February 08, 2025"
"15","ID:26","Arizona","Maricopa","No Samples in Last Week","2024-11-05","12542","33.313883837440564","-111.7919385627372","February 02 - February 08, 2025"
"16","ID:27","Arizona","Maricopa","No Samples in Last Week","2024-11-12","23746","33.52677876159925","-112.03622899313982","February 02 - February 08, 2025"
"17","ID:28","Arizona","Maricopa","No Samples in Last Week","2024-11-05","6500","33.354380530488235","-111.84158883383681","February 02 - February 08, 2025"
"18","ID:29","Arizona","Maricopa","No Samples in Last Week","2024-11-07","130000","33.57375306492574","-112.35738582790799","February 02 - February 08, 2025"
"19","ID:30","Arizona","Maricopa","No Samples in Last Week","2024-11-12","19260","33.741502103196666","-112.361366368069","February 02 - February 08, 2025"
"20","ID:32","Arizona","Mohave","No Samples in Last Week","2024-11-25","37500","34.45763047412611","-114.26425626374957","February 02 - February 08, 2025"
"21","ID:33","Arizona","Pima","No Samples in Last Week","2024-11-05","347900","32.18748732901427","-111.04917076080474","February 02 - February 08, 2025"
"22","ID:34","Arizona","Pima","No Samples in Last Week","2024-11-25","23000","31.792190745483385","-111.02117942630478","February 02 - February 08, 2025"
"23","ID:35","Arizona","Pima","No Samples in Last Week","2024-11-05","397407","32.46506633219359","-111.01812119686112","February 02 - February 08, 2025"
"24","ID:95","California","Butte","No Samples in Last Week","2024-11-21","44000","39.57846394943784","-121.5586801196036","February 02 - February 08, 2025"
"25","ID:96","California","Butte","No Samples in Last Week","2024-11-25","101299","39.796529553389604","-121.76045561467224","February 02 - February 08, 2025"
"26","ID:100","California","Del Norte","No Samples in Last Week","2024-11-19","15372","41.742158726469995","-124.27754670945016","February 02 - February 08, 2025"
"27","ID:103","California","Humboldt","No Samples in Last Week","2024-11-17","45000","40.62611523131116","-124.2608074000886","February 02 - February 08, 2025"
"28","ID:106","California","Kern","No Samples in Last Week","2024-11-19","168750","35.25987594762565","-118.89834002808595","February 02 - February 08, 2025"
"29","ID:111","California","Lake","No Samples in Last Week","2024-11-18","13200","38.90535712279982","-122.71297413900496","February 02 - February 08, 2025"
"30","ID:131","California","El Dorado, Nevada, Placer","No Samples in Last Week","2024-11-17","50000","39.44963033562229","-120.09739053515645","February 02 - February 08, 2025"
"31","ID:135","California","Orange","No Samples in Last Week","2024-11-17","1800000","33.702179573746115","-117.91270361056098","February 02 - February 08, 2025"
"32","ID:137","California","Plumas","No Samples in Last Week","2024-11-21","4217","40.07708269809985","-120.88269461433048","February 02 - February 08, 2025"
"33","ID:149","California","San Francisco","No Samples in Last Week","2024-12-10","9923","37.88815267978765","-122.38082641388577","February 02 - February 08, 2025"
"34","ID:150","California","San Francisco","No Samples in Last Week","2024-11-26","11738","37.72524821936365","-122.39514724589606","February 02 - February 08, 2025"
"35","ID:151","California","San Francisco","No Samples in Last Week","2024-11-26","6308","37.77907801485888","-122.41504261456262","February 02 - February 08, 2025"
"36","ID:152","California","San Francisco, San Mateo","No Samples in Last Week","2024-11-26","66446","37.77446491655828","-122.44387575553566","February 02 - February 08, 2025"
"37","ID:153","California","San Francisco","No Samples in Last Week","2024-11-26","3882","37.598321183823984","-122.46237948754703","February 02 - February 08, 2025"
"38","ID:154","California","San Francisco","No Samples in Last Week","2024-11-26","4416","37.66845364994499","-122.37101995253832","February 02 - February 08, 2025"
"39","ID:165","California","San Luis Obispo","No Samples in Last Week","2024-11-20","47545","35.1130552507438","-120.51490493953175","February 02 - February 08, 2025"
"40","ID:172","California","Santa Barbara","No Samples in Last Week","2024-11-21","77600","34.54375076414743","-119.58041185420925","February 02 - February 08, 2025"
"41","ID:182","California","Shasta","No Samples in Last Week","2024-11-21","60000","40.329847558985925","-122.40765208305659","February 02 - February 08, 2025"
"42","ID:300","District of Columbia","Fairfax, Prince Georges, District Of Columbia, Loudoun, Montgomery, Arlington","No Samples in Last Week","2024-09-04","1600000","38.755549907238844","-77.11594168645506","February 02 - February 08, 2025"
"43","ID:690","Louisiana","Washington","No Samples in Last Week","2025-01-06","13675","30.80815827414095","-89.97929633797123","February 02 - February 08, 2025"
"44","ID:1450","North Carolina","Buncombe, Henderson","No Samples in Last Week","2024-03-26","173000","35.77357338228096","-82.6664189299986","February 02 - February 08, 2025"
"45","ID:1453","North Carolina","Carteret","No Samples in Last Week","2024-12-13","3500","34.90087118012308","-76.5546746246479","February 02 - February 08, 2025"
"46","ID:1459","North Carolina","Cumberland","No Samples in Last Week","2024-12-10","151589","34.93594077966484","-78.83719143901952","February 02 - February 08, 2025"
"47","ID:1468","North Carolina","Guilford","No Samples in Last Week","2024-04-02","135821","35.97984979582722","-79.62855947991197","February 02 - February 08, 2025"
"48","ID:1469","North Carolina","Forsyth, Guilford, Randolph, Davidson","No Samples in Last Week","2024-05-21","116390","35.993268588762234","-79.89878486376847","February 02 - February 08, 2025"
"49","ID:1472","North Carolina","Jackson","No Samples in Last Week","2025-01-20","13296","35.40887401618161","-83.23008384840965","February 02 - February 08, 2025"
"50","ID:1475","North Carolina","Mcdowell","No Samples in Last Week","2024-12-09","8459","35.56070717680479","-82.11172141978476","February 02 - February 08, 2025"
