"","Sewershed_ID","State/Territory","Counties_Served","Detection_Category","Date_the_Site_Began_Sampling_Data","Population_Served","latitude","longitude","time.period"
"1","ID:6","Alabama","Jefferson","No Samples in Last Week","2024-11-18","225000","33.33281351726335","-86.86723464310714","December 22 - December 28, 2024"
"2","ID:7","Alabama","Jefferson","No Samples in Last Week","2024-11-18","200000","33.52612334714598","-86.9569220333358","December 22 - December 28, 2024"
"3","ID:16","Alaska","Juneau","No Samples in Last Week","2024-11-19","22000","58.35621717360699","-134.50313923999076","December 22 - December 28, 2024"
"4","ID:71","Arkansas","Greene","No Samples in Last Week","2024-11-20","25000","35.99211390814967","-90.43873821254356","December 22 - December 28, 2024"
"5","ID:92","California","Alameda","No Samples in Last Week","2024-11-19","229476","37.468109829483026","-122.06952133332288","December 22 - December 28, 2024"
"6","ID:95","California","Butte","No Samples in Last Week","2024-11-21","44000","39.46622579195393","-121.56917765730346","December 22 - December 28, 2024"
"7","ID:96","California","Butte","No Samples in Last Week","2024-11-25","101299","39.861554285387484","-121.90054057076931","December 22 - December 28, 2024"
"8","ID:98","California","Contra Costa","No Samples in Last Week","2024-11-21","218281","38.03128354764161","-121.92529558294164","December 22 - December 28, 2024"
"9","ID:100","California","Del Norte","No Samples in Last Week","2024-11-19","15372","41.909499733819615","-124.16248461620144","December 22 - December 28, 2024"
"10","ID:103","California","Humboldt","No Samples in Last Week","2024-11-17","45000","40.79980539450304","-124.14061282761591","December 22 - December 28, 2024"
"11","ID:106","California","Kern","No Samples in Last Week","2024-11-19","168750","35.24361369067685","-118.99645340757122","December 22 - December 28, 2024"
"12","ID:111","California","Lake","No Samples in Last Week","2024-11-18","13200","38.99626956230756","-122.74757796735673","December 22 - December 28, 2024"
"13","ID:113","California","Ventura, Los Angeles","No Samples in Last Week","2024-11-17","4000000","34.03228191674404","-118.45640263383548","December 22 - December 28, 2024"
"14","ID:115","California","Ventura, Los Angeles","No Samples in Last Week","2024-11-19","75000","34.02417020491783","-118.62717598004339","December 22 - December 28, 2024"
"15","ID:121","California","Marin","No Samples in Last Week","2024-11-18","53000","38.02794382973318","-122.65665395752222","December 22 - December 28, 2024"
"16","ID:129","California","Napa","No Samples in Last Week","2024-11-20","20256","38.288102540465175","-122.12657291390366","December 22 - December 28, 2024"
"17","ID:131","California","El Dorado, Nevada, Placer","No Samples in Last Week","2024-11-17","50000","39.24574353898941","-120.30299892528139","December 22 - December 28, 2024"
"18","ID:135","California","Orange","No Samples in Last Week","2024-11-17","1800000","33.579413425855044","-118.01852364332983","December 22 - December 28, 2024"
"19","ID:136","California","Placer","No Samples in Last Week","2024-11-20","108444","38.744703522098284","-121.27799506528484","December 22 - December 28, 2024"
"20","ID:137","California","Plumas","No Samples in Last Week","2024-11-21","4217","39.89105022445057","-120.86537020737457","December 22 - December 28, 2024"
"21","ID:144","California","San Bernardino","No Samples in Last Week","2024-11-20","325000","34.08008042758966","-117.41543666818183","December 22 - December 28, 2024"
"22","ID:149","California","San Francisco","No Samples in Last Week","2024-12-10","9923","37.868569492818075","-122.32302929563765","December 22 - December 28, 2024"
"23","ID:150","California","San Francisco","No Samples in Last Week","2024-11-26","11738","37.82874067609345","-122.42262979776301","December 22 - December 28, 2024"
"24","ID:151","California","San Francisco","No Samples in Last Week","2024-11-26","6308","37.638002556374936","-122.36542759813717","December 22 - December 28, 2024"
"25","ID:152","California","San Francisco, San Mateo","No Samples in Last Week","2024-11-26","66446","37.755248762308874","-122.2687260746065","December 22 - December 28, 2024"
"26","ID:153","California","San Francisco","No Samples in Last Week","2024-11-26","3882","37.84807801824451","-122.5227530200639","December 22 - December 28, 2024"
"27","ID:154","California","San Francisco","No Samples in Last Week","2024-11-26","4416","37.861100772537434","-122.29746042574313","December 22 - December 28, 2024"
"28","ID:165","California","San Luis Obispo","No Samples in Last Week","2024-11-20","47545","35.35291280958979","-120.68893158934269","December 22 - December 28, 2024"
"29","ID:172","California","Santa Barbara","No Samples in Last Week","2024-11-21","77600","34.37004776626899","-119.54789546377718","December 22 - December 28, 2024"
"30","ID:182","California","Shasta","No Samples in Last Week","2024-11-21","60000","40.341116810866076","-122.4375426843262","December 22 - December 28, 2024"
"31","ID:189","California","Sutter","No Samples in Last Week","2024-11-20","70000","39.08342942956829","-121.61849318749161","December 22 - December 28, 2024"
"32","ID:198","Colorado","Jefferson","No Samples in Last Week","2024-11-18","345454","39.81207503593205","-104.82331781884639","December 22 - December 28, 2024"
"33","ID:199","Colorado","Denver","No Samples in Last Week","2024-11-18","709904","39.93309650211116","-104.81110551593102","December 22 - December 28, 2024"
"34","ID:2364","Colorado","Weld","No Samples in Last Week","2024-11-21","40071","40.04440544604799","-104.8387360377137","December 22 - December 28, 2024"
"35","ID:203","Colorado","Arapahoe","No Samples in Last Week","2024-11-17","247443","39.548065810612954","-105.01315965304396","December 22 - December 28, 2024"
"36","ID:232","Colorado","La Plata","No Samples in Last Week","2024-11-18","23429","37.18252548035686","-107.81790327114221","December 22 - December 28, 2024"
"37","ID:242","Colorado","Mesa","No Samples in Last Week","2024-11-18","89286","39.079011817306274","-108.49010050917491","December 22 - December 28, 2024"
"38","ID:249","Colorado","Pitkin","No Samples in Last Week","2024-11-19","5500","39.10077416337108","-106.85651953767268","December 22 - December 28, 2024"
"39","ID:255","Colorado","San Miguel","No Samples in Last Week","2024-11-18","15000","37.79722676174209","-107.92224274651878","December 22 - December 28, 2024"
"40","ID:260","Colorado","Summit","No Samples in Last Week","2024-11-18","35643","39.589508098031445","-106.13706213717475","December 22 - December 28, 2024"
"41","ID:271","Connecticut","Fairfield","No Samples in Last Week","2024-11-18","72914","40.99607267110043","-73.39600475984261","December 22 - December 28, 2024"
"42","ID:300","District of Columbia","Fairfax, Prince Georges, District Of Columbia, Loudoun, Montgomery, Arlington","No Samples in Last Week","2024-11-18","1600000","38.91724552422127","-77.07948576879409","December 22 - December 28, 2024"
"43","ID:312","Florida","Orange","No Samples in Last Week","2024-11-17","80000","28.52935285678104","-81.49884152703737","December 22 - December 28, 2024"
"44","ID:313","Florida","Orange","No Samples in Last Week","2024-11-17","277823","28.523136898645166","-81.3014120118516","December 22 - December 28, 2024"
"45","ID:314","Florida","Orange","No Samples in Last Week","2024-11-17","59587","28.77412989440173","-81.54848161024653","December 22 - December 28, 2024"
