"","Sewershed_ID","State/Territory","Counties_Served","Detection_Category","Date_the_Site_Began_Sampling_Data","Population_Served","latitude","longitude","time.period"
"1","ID:2296","Arizona","Coconino","No Samples in Last Week","2024-11-13","80000","35.26772437280857","-111.49871856477952","March 02 - March 08, 2025"
"2","ID:2297","Arizona","Coconino","No Samples in Last Week","2024-11-03","46000","35.14384198381348","-111.75880847383733","March 02 - March 08, 2025"
"3","ID:17","Arizona","La Paz","No Samples in Last Week","2024-12-02","3500","33.754178467713125","-114.08274679768007","March 02 - March 08, 2025"
"4","ID:2408","Arizona","La Paz","No Samples in Last Week","2024-11-04","3400","34.11633387801135","-114.1519321110058","March 02 - March 08, 2025"
"5","ID:18","Arizona","Maricopa","No Samples in Last Week","2024-11-05","50000","33.46092305902885","-111.98640957875773","March 02 - March 08, 2025"
"6","ID:19","Arizona","Maricopa","No Samples in Last Week","2024-11-05","2400000","33.51266825002004","-112.33414034181237","March 02 - March 08, 2025"
"7","ID:20","Arizona","Maricopa","No Samples in Last Week","2024-11-07","88521","33.48773895291264","-111.9852429807527","March 02 - March 08, 2025"
"8","ID:21","Arizona","Maricopa","No Samples in Last Week","2024-11-05","64521","33.49875591011598","-111.96565372741675","March 02 - March 08, 2025"
"9","ID:22","Arizona","Maricopa","No Samples in Last Week","2024-11-12","53578","33.33822268208152","-111.9445581147764","March 02 - March 08, 2025"
"10","ID:23","Arizona","Maricopa","No Samples in Last Week","2024-11-12","17280","33.51739360827763","-111.89101423095508","March 02 - March 08, 2025"
"11","ID:24","Arizona","Maricopa","No Samples in Last Week","2024-11-05","9430","33.32583160930045","-112.02182048621493","March 02 - March 08, 2025"
"12","ID:25","Arizona","Maricopa","No Samples in Last Week","2024-11-05","9848","33.42743881616073","-111.78897953090461","March 02 - March 08, 2025"
"13","ID:26","Arizona","Maricopa","No Samples in Last Week","2024-11-05","12542","33.375992998836814","-112.03991487630154","March 02 - March 08, 2025"
"14","ID:27","Arizona","Maricopa","No Samples in Last Week","2024-11-12","23746","33.58248184625087","-111.89182881433102","March 02 - March 08, 2025"
"15","ID:28","Arizona","Maricopa","No Samples in Last Week","2024-11-05","6500","33.352450769132346","-111.92059506298536","March 02 - March 08, 2025"
"16","ID:29","Arizona","Maricopa","No Samples in Last Week","2024-11-07","130000","33.59590046146244","-112.49612282743487","March 02 - March 08, 2025"
"17","ID:30","Arizona","Maricopa","No Samples in Last Week","2024-11-12","19260","33.59796835736431","-112.5309157654277","March 02 - March 08, 2025"
"18","ID:32","Arizona","Mohave","No Samples in Last Week","2024-11-25","37500","34.5232909696408","-114.37500989758855","March 02 - March 08, 2025"
"19","ID:33","Arizona","Pima","No Samples in Last Week","2024-11-05","347900","32.32742956811739","-110.97170943174493","March 02 - March 08, 2025"
"20","ID:34","Arizona","Pima","No Samples in Last Week","2024-11-25","23000","31.839185347964577","-110.85315887276374","March 02 - March 08, 2025"
"21","ID:35","Arizona","Pima","No Samples in Last Week","2024-11-05","397407","32.35115412821936","-111.28446631182025","March 02 - March 08, 2025"
"22","ID:95","California","Butte","No Samples in Last Week","2024-11-21","44000","39.42050436255712","-121.6621848268588","March 02 - March 08, 2025"
"23","ID:96","California","Butte","No Samples in Last Week","2024-11-25","101299","39.84725348266153","-121.67538455474336","March 02 - March 08, 2025"
"24","ID:98","California","Contra Costa","No Samples in Last Week","2024-11-21","218281","38.03993980219001","-121.93460316912171","March 02 - March 08, 2025"
"25","ID:100","California","Del Norte","No Samples in Last Week","2024-11-19","15372","41.67557677641145","-124.21237191936471","March 02 - March 08, 2025"
"26","ID:102","California","Fresno","No Samples in Last Week","2024-12-22","650000","36.57844365967042","-119.68753148241773","March 02 - March 08, 2025"
"27","ID:103","California","Humboldt","No Samples in Last Week","2024-11-17","45000","40.69418736367349","-124.11748888832427","March 02 - March 08, 2025"
"28","ID:106","California","Kern","No Samples in Last Week","2024-11-19","168750","35.25029543326334","-119.04204961670992","March 02 - March 08, 2025"
"29","ID:111","California","Lake","No Samples in Last Week","2024-11-18","13200","39.085291227227955","-122.7538716329075","March 02 - March 08, 2025"
"30","ID:129","California","Napa","No Samples in Last Week","2024-11-20","20256","38.30406168110858","-122.13426441703389","March 02 - March 08, 2025"
"31","ID:131","California","El Dorado, Nevada, Placer","No Samples in Last Week","2024-11-17","50000","39.394827476691844","-120.05664517096614","March 02 - March 08, 2025"
"32","ID:135","California","Orange","No Samples in Last Week","2024-11-17","1800000","33.79209308650908","-117.89254710420272","March 02 - March 08, 2025"
"33","ID:136","California","Placer","No Samples in Last Week","2024-11-20","108444","38.8523221256919","-121.18341729068418","March 02 - March 08, 2025"
"34","ID:137","California","Plumas","No Samples in Last Week","2024-11-21","4217","40.012816867896476","-120.83051709476088","March 02 - March 08, 2025"
"35","ID:144","California","San Bernardino","No Samples in Last Week","2024-11-20","325000","34.1871278496565","-117.35070292047908","March 02 - March 08, 2025"
"36","ID:149","California","San Francisco","No Samples in Last Week","2024-12-10","9923","37.73339603445661","-122.42912247979372","March 02 - March 08, 2025"
"37","ID:150","California","San Francisco","No Samples in Last Week","2024-11-26","11738","37.90405812053762","-122.2707256536956","March 02 - March 08, 2025"
"38","ID:151","California","San Francisco","No Samples in Last Week","2024-11-26","6308","37.65177343067506","-122.5195060979902","March 02 - March 08, 2025"
"39","ID:152","California","San Francisco, San Mateo","No Samples in Last Week","2024-11-26","66446","37.83510419594524","-122.27525395420132","March 02 - March 08, 2025"
"40","ID:153","California","San Francisco","No Samples in Last Week","2024-11-26","3882","37.59647285067224","-122.46699134767385","March 02 - March 08, 2025"
"41","ID:154","California","San Francisco","No Samples in Last Week","2024-11-26","4416","37.856227688752476","-122.4384441996032","March 02 - March 08, 2025"
"42","ID:165","California","San Luis Obispo","No Samples in Last Week","2024-11-20","47545","35.25844829210227","-120.51281661334401","March 02 - March 08, 2025"
"43","ID:172","California","Santa Barbara","No Samples in Last Week","2024-11-21","77600","34.46714588940837","-119.685156390294","March 02 - March 08, 2025"
"44","ID:182","California","Shasta","No Samples in Last Week","2024-11-21","60000","40.48261017087337","-122.43630870947563","March 02 - March 08, 2025"
"45","ID:189","California","Sutter","No Samples in Last Week","2024-11-20","70000","39.18247270357286","-121.53558518488832","March 02 - March 08, 2025"
"46","ID:555","Kansas","Wyandotte","No Samples in Last Week","2024-05-29","35000","38.94258205857231","-94.68582576940143","March 02 - March 08, 2025"
"47","ID:556","Kansas","Wyandotte","No Samples in Last Week","2024-05-21","90000","38.96722366308506","-94.58490158118988","March 02 - March 08, 2025"
"48","ID:557","Kansas","Wyandotte","No Samples in Last Week","2024-05-21","15000","39.128080280188684","-94.94390615660032","March 02 - March 08, 2025"
"49","ID:617","Louisiana","Jefferson","No Samples in Last Week","2024-09-10","64000","29.931605424878597","-90.37692916904327","March 02 - March 08, 2025"
"50","ID:655","Louisiana","Orleans","No Samples in Last Week","2024-05-17","50591","29.966516642618437","-90.04901106924606","March 02 - March 08, 2025"
"51","ID:2295","Louisiana","Saint Bernard","No Samples in Last Week","2025-01-06","45000","29.979984115340713","-89.85498086710747","March 02 - March 08, 2025"
"52","ID:687","Louisiana","Terrebonne","No Samples in Last Week","2025-01-06","30000","29.494853661480445","-90.82640893830137","March 02 - March 08, 2025"
"53","ID:2227","Louisiana","Vernon","No Samples in Last Week","2025-01-05","18000","31.01237635535732","-93.37790399326137","March 02 - March 08, 2025"
"54","ID:724","Maine","York","No Samples in Last Week","2024-09-09","16000","43.34605740285472","-70.47908489956784","March 02 - March 08, 2025"
"55","ID:732","Maryland","Anne Arundel","No Samples in Last Week","2024-09-05","13296","38.99455602031119","-76.66481843094607","March 02 - March 08, 2025"
"56","ID:763","Michigan","Allegan","No Samples in Last Week","2024-08-25","5500","42.65775956437169","-85.89106168930498","March 02 - March 08, 2025"
"57","ID:765","Michigan","Allegan","No Samples in Last Week","2024-08-26","3777","42.57223056679509","-85.63303356618937","March 02 - March 08, 2025"
"58","ID:768","Michigan","Arenac","No Samples in Last Week","2024-12-04","5500","43.79592925249049","-83.9439078804464","March 02 - March 08, 2025"
"59","ID:773","Michigan","Bay","No Samples in Last Week","2024-12-18","20000","43.62349022167645","-83.95678759581459","March 02 - March 08, 2025"
"60","ID:774","Michigan","Calhoun","No Samples in Last Week","2024-08-25","70000","42.365842737232384","-85.13911072855088","March 02 - March 08, 2025"
"61","ID:775","Michigan","Calhoun","No Samples in Last Week","2024-08-26","6964","42.35469467681716","-84.94137015179311","March 02 - March 08, 2025"
"62","ID:779","Michigan","Chippewa","No Samples in Last Week","2025-02-25","6546","46.33771686560785","-84.46822227863176","March 02 - March 08, 2025"
"63","ID:782","Michigan","Chippewa","No Samples in Last Week","2025-02-11","15000","46.45445611738345","-84.24863604648843","March 02 - March 08, 2025"
"64","ID:790","Michigan","Eaton","No Samples in Last Week","2024-08-25","9074","42.68278649575798","-84.93383930699544","March 02 - March 08, 2025"
"65","ID:792","Michigan","Emmet","No Samples in Last Week","2025-01-07","7900","45.482859590891344","-84.8445124345985","March 02 - March 08, 2025"
"66","ID:794","Michigan","Genesee","No Samples in Last Week","2024-11-10","95000","43.099069584068324","-83.6843681679708","March 02 - March 08, 2025"
"67","ID:814","Michigan","Huron","No Samples in Last Week","2025-01-07","4000","43.87733259486057","-82.88704729586911","March 02 - March 08, 2025"
"68","ID:831","Michigan","Iosco","No Samples in Last Week","2025-01-27","5000","44.203111758580405","-83.43885447290226","March 02 - March 08, 2025"
"69","ID:846","Michigan","Kalamazoo","No Samples in Last Week","2023-11-01","194170","42.22930802006323","-85.7052169090618","March 02 - March 08, 2025"
"70","ID:847","Michigan","Kalamazoo","No Samples in Last Week","2024-08-26","12366","42.30806646524576","-85.62567846384427","March 02 - March 08, 2025"
"71","ID:848","Michigan","Kalamazoo","No Samples in Last Week","2024-08-26","20122","42.330570061823394","-85.54843936910139","March 02 - March 08, 2025"
"72","ID:849","Michigan","Kalamazoo","No Samples in Last Week","2024-08-26","14378","42.40544413322103","-85.57520160590754","March 02 - March 08, 2025"
"73","ID:850","Michigan","Kalamazoo","No Samples in Last Week","2024-08-26","9709","42.17280404865012","-85.66572119463088","March 02 - March 08, 2025"
"74","ID:851","Michigan","Kalamazoo","No Samples in Last Week","2024-08-26","6703","42.343343038052446","-85.555248874215","March 02 - March 08, 2025"
"75","ID:852","Michigan","Kalamazoo","No Samples in Last Week","2024-08-26","3416","42.21471292419783","-85.48947092093499","March 02 - March 08, 2025"
