"","Sewershed_ID","State/Territory","Counties_Served","Detection_Category","Date_the_Site_Began_Sampling_Data","Population_Served","latitude","longitude","time.period"
"1","ID:16","Alaska","Juneau","No Samples in Last Week","2024-11-12","22000","58.33126344230332","-134.41054183917765","December 15 - December 21, 2024"
"2","ID:71","Arkansas","Greene","No Samples in Last Week","2024-11-13","25000","35.96976033727937","-90.50110302725552","December 15 - December 21, 2024"
"3","ID:95","California","Butte","No Samples in Last Week","2024-11-21","44000","39.44177862664614","-121.60316228295372","December 15 - December 21, 2024"
"4","ID:96","California","Butte","No Samples in Last Week","2024-11-25","101299","39.795365461411784","-121.76564541012323","December 15 - December 21, 2024"
"5","ID:98","California","Contra Costa","No Samples in Last Week","2024-11-21","218281","38.03411092752624","-121.92257773148256","December 15 - December 21, 2024"
"6","ID:100","California","Del Norte","No Samples in Last Week","2024-11-19","15372","41.652121679265356","-124.23874909019868","December 15 - December 21, 2024"
"7","ID:103","California","Humboldt","No Samples in Last Week","2024-11-17","45000","40.89520247772259","-124.24653507472071","December 15 - December 21, 2024"
"8","ID:106","California","Kern","No Samples in Last Week","2024-11-19","168750","35.2690563004914","-119.08159786838971","December 15 - December 21, 2024"
"9","ID:111","California","Lake","No Samples in Last Week","2024-11-18","13200","39.07669320223879","-122.64442887755456","December 15 - December 21, 2024"
"10","ID:129","California","Napa","No Samples in Last Week","2024-11-20","20256","38.242303094454265","-122.17162285311426","December 15 - December 21, 2024"
"11","ID:131","California","El Dorado, Nevada, Placer","No Samples in Last Week","2024-11-17","50000","39.192230050573905","-120.25580787075451","December 15 - December 21, 2024"
"12","ID:135","California","Orange","No Samples in Last Week","2024-11-17","1800000","33.79311187209104","-117.92409824428107","December 15 - December 21, 2024"
"13","ID:136","California","Placer","No Samples in Last Week","2024-11-20","108444","38.69980407099926","-121.43047108940065","December 15 - December 21, 2024"
"14","ID:137","California","Plumas","No Samples in Last Week","2024-11-21","4217","40.066127883189104","-120.98746745720887","December 15 - December 21, 2024"
"15","ID:144","California","San Bernardino","No Samples in Last Week","2024-11-20","325000","34.17115737343244","-117.34104735397901","December 15 - December 21, 2024"
"16","ID:149","California","San Francisco","No Samples in Last Week","2024-12-10","9923","37.78278476711755","-122.50108339240026","December 15 - December 21, 2024"
"17","ID:150","California","San Francisco","No Samples in Last Week","2024-11-26","11738","37.64867700440196","-122.5053498225186","December 15 - December 21, 2024"
"18","ID:151","California","San Francisco","No Samples in Last Week","2024-11-26","6308","37.74607447762443","-122.31325975147516","December 15 - December 21, 2024"
"19","ID:152","California","San Francisco, San Mateo","No Samples in Last Week","2024-11-26","66446","37.64808389535573","-122.31872085284559","December 15 - December 21, 2024"
"20","ID:153","California","San Francisco","No Samples in Last Week","2024-11-26","3882","37.644778343753394","-122.4911874843421","December 15 - December 21, 2024"
"21","ID:154","California","San Francisco","No Samples in Last Week","2024-11-26","4416","37.76871389445701","-122.5174440775554","December 15 - December 21, 2024"
"22","ID:165","California","San Luis Obispo","No Samples in Last Week","2024-11-20","47545","35.30177993055734","-120.76884818762858","December 15 - December 21, 2024"
"23","ID:172","California","Santa Barbara","No Samples in Last Week","2024-11-21","77600","34.32721645763401","-119.57981345776498","December 15 - December 21, 2024"
"24","ID:182","California","Shasta","No Samples in Last Week","2024-11-21","60000","40.44119926265017","-122.38269544910902","December 15 - December 21, 2024"
"25","ID:189","California","Sutter","No Samples in Last Week","2024-11-20","70000","39.085257633240516","-121.59531221995184","December 15 - December 21, 2024"
"26","ID:260","Colorado","Summit","No Samples in Last Week","2024-11-12","35643","39.37816689834881","-106.00925661010471","December 15 - December 21, 2024"
"27","ID:557","Kansas","Wyandotte","No Samples in Last Week","2024-11-14","15000","39.19933953294564","-94.83902434315334","December 15 - December 21, 2024"
"28","ID:1206","New Jersey","Essex, Hudson, Passaic, Union, Bergen","No Samples in Last Week","2024-11-11","1500000","40.660421070823084","-74.07239999084813","December 15 - December 21, 2024"
"29","ID:1450","North Carolina","Buncombe, Henderson","No Samples in Last Week","2024-12-10","173000","35.68714867808006","-82.6403619900701","December 15 - December 21, 2024"
"30","ID:1457","North Carolina","Wake","No Samples in Last Week","2024-12-10","75886","35.70900677694055","-79.05858584193085","December 15 - December 21, 2024"
"31","ID:1459","North Carolina","Cumberland","No Samples in Last Week","2024-12-10","151589","35.10425644909736","-78.95837713659533","December 15 - December 21, 2024"
"32","ID:1468","North Carolina","Guilford","No Samples in Last Week","2024-12-10","135821","36.086720728539724","-79.78745820712575","December 15 - December 21, 2024"
"33","ID:1475","North Carolina","Mcdowell","No Samples in Last Week","2024-12-09","8459","35.808099085633934","-81.91666579982659","December 15 - December 21, 2024"
"34","ID:1476","North Carolina","Mecklenburg","No Samples in Last Week","2024-12-05","68685","35.50033780347396","-80.770898574336","December 15 - December 21, 2024"
"35","ID:1478","North Carolina","Mecklenburg","No Samples in Last Week","2024-12-05","182501","35.26563259417616","-80.92595017036403","December 15 - December 21, 2024"
"36","ID:1479","North Carolina","Mecklenburg","No Samples in Last Week","2024-12-02","120000","35.40267545066145","-80.61217216520357","December 15 - December 21, 2024"
"37","ID:1481","North Carolina","Mecklenburg","No Samples in Last Week","2024-12-02","82158","35.171425556491265","-80.88742784901048","December 15 - December 21, 2024"
"38","ID:1483","North Carolina","New Hanover","No Samples in Last Week","2024-12-03","58361","34.16785632636733","-77.92268066683869","December 15 - December 21, 2024"
"39","ID:1484","North Carolina","New Hanover","No Samples in Last Week","2024-12-06","67743","34.35223633346149","-78.03058680428913","December 15 - December 21, 2024"
"40","ID:1486","North Carolina","Durham, Orange","No Samples in Last Week","2024-11-12","78141","35.875252570785776","-78.92316444919116","December 15 - December 21, 2024"
"41","ID:1487","North Carolina","Durham, Orange","No Samples in Last Week","2024-12-03","108105","35.910546739111","-78.98542977563923","December 15 - December 21, 2024"
"42","ID:1489","North Carolina","Pitt","No Samples in Last Week","2024-12-10","89616","35.6163076745224","-77.38990570427059","December 15 - December 21, 2024"
"43","ID:1499","North Carolina","Wake","No Samples in Last Week","2024-12-03","84189","35.671241436150254","-78.72321443259477","December 15 - December 21, 2024"
"44","ID:1500","North Carolina","Wake","No Samples in Last Week","2024-11-12","74331","35.74451952738251","-78.88238067346562","December 15 - December 21, 2024"
"45","ID:1501","North Carolina","Wake","No Samples in Last Week","2024-12-05","550000","35.77340962235622","-78.47064893907867","December 15 - December 21, 2024"
"46","ID:1502","North Carolina","Wake","No Samples in Last Week","2024-12-03","30655","35.92964396549561","-78.44285398173409","December 15 - December 21, 2024"
"47","ID:1503","North Carolina","Wake","No Samples in Last Week","2024-12-03","7776","35.9139229922295","-78.36682719942245","December 15 - December 21, 2024"
"48","ID:1808","Rhode Island","Kent","No Samples in Last Week","2024-12-02","60224","41.8211059225546","-71.4323065292445","December 15 - December 21, 2024"
"49","ID:2228","Rhode Island","Newport","No Samples in Last Week","2024-12-02","41600","41.63751348594221","-71.19044795539975","December 15 - December 21, 2024"
"50","ID:1809","Rhode Island","Providence","No Samples in Last Week","2024-12-03","10000","41.853592017018556","-71.59320376479886","December 15 - December 21, 2024"
"51","ID:1810","Rhode Island","Providence","No Samples in Last Week","2024-12-02","120000","41.70115326821384","-71.32368892918787","December 15 - December 21, 2024"
"52","ID:1811","Rhode Island","Providence","No Samples in Last Week","2024-12-02","240000","41.83515824248742","-71.30574921366038","December 15 - December 21, 2024"
"53","ID:2381","Rhode Island","Washington","No Samples in Last Week","2024-12-03","16500","41.25478229911628","-71.93154688303073","December 15 - December 21, 2024"
"54","ID:2274","Texas","Anderson","No Samples in Last Week","2024-11-13","19372","31.776666831253692","-95.48390497431392","December 15 - December 21, 2024"
"55","ID:1843","Texas","Andrews","No Samples in Last Week","2024-11-13","13502","32.4554371339824","-102.46985577184974","December 15 - December 21, 2024"
"56","ID:2386","Texas","Brazos","No Samples in Last Week","2024-11-12","58250","30.70965001700239","-96.39594091817297","December 15 - December 21, 2024"
"57","ID:1850","Texas","Dallas","No Samples in Last Week","2024-11-12","105158","32.93905993646806","-96.81665255277143","December 15 - December 21, 2024"
