"","Sewershed_ID","State/Territory","Counties_Served","Detection_Category","Date_the_Site_Began_Sampling_Data","Population_Served","latitude","longitude","time.period"
"1","ID:96","California","Butte","No Samples in Last Week","2024-11-25","101299","39.79780683143634","-121.70525802361976","January 19 - January 25, 2025"
"2","ID:98","California","Contra Costa","No Samples in Last Week","2024-11-21","218281","37.88218860893607","-121.79903527120965","January 19 - January 25, 2025"
"3","ID:111","California","Lake","No Samples in Last Week","2024-11-18","13200","38.96697017735706","-122.49694315436315","January 19 - January 25, 2025"
"4","ID:129","California","Napa","No Samples in Last Week","2024-11-20","20256","38.05942503302469","-122.30875577841826","January 19 - January 25, 2025"
"5","ID:136","California","Placer","No Samples in Last Week","2024-11-20","108444","38.68336912031109","-121.3839914797572","January 19 - January 25, 2025"
"6","ID:137","California","Plumas","No Samples in Last Week","2024-11-21","4217","40.014127056246544","-120.90791327019913","January 19 - January 25, 2025"
"7","ID:144","California","San Bernardino","No Samples in Last Week","2024-11-20","325000","34.200225487346586","-117.25823468615965","January 19 - January 25, 2025"
"8","ID:149","California","San Francisco","No Samples in Last Week","2024-12-10","9923","37.76695665157798","-122.38561934668901","January 19 - January 25, 2025"
"9","ID:150","California","San Francisco","No Samples in Last Week","2024-11-26","11738","37.91712754150994","-122.48671772010871","January 19 - January 25, 2025"
"10","ID:151","California","San Francisco","No Samples in Last Week","2024-11-26","6308","37.7566507497257","-122.54465288535953","January 19 - January 25, 2025"
"11","ID:152","California","San Francisco, San Mateo","No Samples in Last Week","2024-11-26","66446","37.775424711444636","-122.38601281671716","January 19 - January 25, 2025"
"12","ID:153","California","San Francisco","No Samples in Last Week","2024-11-26","3882","37.68764790302439","-122.44952365380541","January 19 - January 25, 2025"
"13","ID:154","California","San Francisco","No Samples in Last Week","2024-11-26","4416","37.704340445570715","-122.33468178592692","January 19 - January 25, 2025"
"14","ID:165","California","San Luis Obispo","No Samples in Last Week","2024-11-20","47545","35.20653608061829","-120.73444715928514","January 19 - January 25, 2025"
"15","ID:172","California","Santa Barbara","No Samples in Last Week","2024-11-21","77600","34.29763243707215","-119.75043707688332","January 19 - January 25, 2025"
"16","ID:182","California","Shasta","No Samples in Last Week","2024-11-21","60000","40.43535406672638","-122.3499609527604","January 19 - January 25, 2025"
