"","Sewershed_ID","State/Territory","Counties_Served","Detection_Category","Date_the_Site_Began_Sampling_Data","Population_Served","latitude","longitude","time.period"
"42","ID:2174","Wisconsin","Waupaca","No Samples in Last Week","2024-09-05","4500","44.63329443765989","-88.74782667480903","June 22, 2025 - June 28, 2025"
"43","ID:33","Arizona","Pima","No Samples in Last Week","2024-11-05","347900","32.28895758609493","-111.02013524552177","June 22, 2025 - June 28, 2025"
"44","ID:1810","Rhode Island","Providence","No Samples in Last Week","2024-12-02","120000","41.8713124302683","-71.36565088333285","June 22, 2025 - June 28, 2025"
"45","ID:131","California","El Dorado, Nevada, Placer","No Samples in Last Week","2024-11-17","50000","39.32818655440214","-120.18752424790287","June 22, 2025 - June 28, 2025"
"46","ID:2157","Wisconsin","Saint Croix","No Samples in Last Week","2024-09-05","19680","44.96802251349569","-92.72662364735743","June 22, 2025 - June 28, 2025"
"47","ID:135","California","Orange","No Samples in Last Week","2024-11-17","1800000","33.71114556596636","-117.95081985732627","June 22, 2025 - June 28, 2025"
"48","ID:2125","Wisconsin","Fond Du Lac","No Samples in Last Week","2024-09-08","65000","43.77395535186312","-88.44157337196268","June 22, 2025 - June 28, 2025"
"49","ID:2162","Wisconsin","Sheboygan","No Samples in Last Week","2024-09-06","70000","43.73435193484214","-87.7309055208174","June 22, 2025 - June 28, 2025"
"50","ID:1808","Rhode Island","Kent","No Samples in Last Week","2024-12-02","60224","41.76483781770496","-71.38552751842745","June 22, 2025 - June 28, 2025"
"51","ID:2142","Wisconsin","Milwaukee, Ozaukee, Racine, Waukesha, Washington","No Samples in Last Week","2024-09-04","615934","42.881377853891124","-87.90309213448691","June 22, 2025 - June 28, 2025"
"52","ID:2380","California","Shasta","No Samples in Last Week","2025-04-07","29000","40.45618749334291","-122.30226927620566","June 22, 2025 - June 28, 2025"
"53","ID:1852","Texas","Dallas","No Detection","2024-09-17","22191","32.6735019995405","-97.02731304735251","June 22, 2025 - June 28, 2025"
"54","ID:2348","California","Placer","No Detection","2025-06-17","127000",NA,NA,"June 22, 2025 - June 28, 2025"
"55","ID:1202","New Jersey","Bergen","No Detection","2025-01-29","564563","40.80235518420544","-74.04699734109336","June 22, 2025 - June 28, 2025"
"56","ID:1830","South Dakota","Lincoln, Minnehaha","No Detection","2025-05-12","219000","43.563425787874195","-96.73029707936897","June 22, 2025 - June 28, 2025"
"57","ID:179","California","Santa Cruz","No Detection","2024-05-16","160000","36.9573575955244","-121.88909825086357","June 22, 2025 - June 28, 2025"
"58","ID:2520","Oregon","Columbia","No Detection","2024-07-31","13739",NA,NA,"June 22, 2025 - June 28, 2025"
"59","ID:510","Indiana","Hamilton","No Detection","2024-05-17","86000","39.892966637994924","-86.17797051852887","June 22, 2025 - June 28, 2025"
"60","ID:339","Georgia","Fulton","No Detection","2024-06-02","294660","33.783247073181116","-84.43371976758208","June 22, 2025 - June 28, 2025"
"61","ID:141","California","San Benito","No Detection","2024-10-14","43000","36.89949792292941","-121.3772211348991","June 22, 2025 - June 28, 2025"
"62","ID:14","Alaska","Anchorage","No Detection","2024-09-09","23000","61.24883388324649","-149.47473787003327","June 22, 2025 - June 28, 2025"
"63","ID:1504","North Carolina","Watauga","No Detection","2024-09-10","26000","36.188139243458195","-81.70886143954183","June 22, 2025 - June 28, 2025"
"64","ID:438","Illinois","Du Page","No Detection","2024-05-20","86000","41.88240373967926","-88.0937208702073","June 22, 2025 - June 28, 2025"
